"date","datetime","time","open","high","low","close","volumefrom","volumeto"
2014-03-31,2014-03-31T00:00:00Z,1396224000,551.97,580,474,491.98,68.64,36405.62
2014-04-01,2014-04-01T00:00:00Z,1396310400,491.98,590.12,491.02,553.12,109.38,57692.81
2014-04-02,2014-04-02T00:00:00Z,1396396800,553.12,595.69,493.55,516.7,80.95,42858.45
2014-04-03,2014-04-03T00:00:00Z,1396483200,516.7,645,441,500,69.16,34156.16
2014-04-04,2014-04-04T00:00:00Z,1396569600,500,527.27,453,508.39,53.04,26421.32
2014-04-05,2014-04-05T00:00:00Z,1396656000,508.39,521.77,466,471,22.68,11178.93
2014-04-06,2014-04-06T00:00:00Z,1396742400,471,530.36,471,518.31,22.66,11672.01
2014-04-07,2014-04-07T00:00:00Z,1396828800,518.31,543.42,467,515,161.86,80818.67
2014-04-08,2014-04-08T00:00:00Z,1396915200,515,530,460,521.81,72.5,36979.55
2014-04-09,2014-04-09T00:00:00Z,1397001600,521.81,532,457,495,122.57,61024.83
2014-04-10,2014-04-10T00:00:00Z,1397088000,495,639.96,426,449.42,144.33,67023.57
2014-04-11,2014-04-11T00:00:00Z,1397174400,449.42,515,360,450,195.34,81116.25
2014-04-12,2014-04-12T00:00:00Z,1397260800,450,639.99,385.71,505.26,48.85,22530.66
2014-04-13,2014-04-13T00:00:00Z,1397347200,505.26,505.26,432,475,34.02,15991.08
2014-04-14,2014-04-14T00:00:00Z,1397433600,475,532.58,428,519.08,123.44,57745.56
2014-04-15,2014-04-15T00:00:00Z,1397520000,519.08,573.13,456.62,555,146.04,74817.34
2014-04-16,2014-04-16T00:00:00Z,1397606400,555,618.71,503.66,558.43,126.58,69476.61
2014-04-17,2014-04-17T00:00:00Z,1397692800,558.43,606.1,508,599.44,99.12,55069.45
2014-04-18,2014-04-18T00:00:00Z,1397779200,599.44,599.44,487,570,13.73,7318.65
2014-04-19,2014-04-19T00:00:00Z,1397865600,570,635,501.04,554.01,45.95,24625.52
2014-04-20,2014-04-20T00:00:00Z,1397952000,554.01,599.16,488.13,567.54,23.89,13256.26
2014-04-21,2014-04-21T00:00:00Z,1398038400,567.54,635,519,560,32.59,17748.83
2014-04-22,2014-04-22T00:00:00Z,1398124800,560,588.73,502,538.63,121.79,66211.89
2014-04-23,2014-04-23T00:00:00Z,1398211200,538.63,635,502.31,530.76,101.5,54198.13
2014-04-24,2014-04-24T00:00:00Z,1398297600,530.76,639.96,495,584.95,123.94,65921.47
2014-04-25,2014-04-25T00:00:00Z,1398384000,584.95,1153.47,484,485,30.14,16757.26
2014-04-26,2014-04-26T00:00:00Z,1398470400,485,1424.66,459,534.42,33.23,17095.26
2014-04-27,2014-04-27T00:00:00Z,1398556800,534.42,575,469,469,26.28,13708.61
2014-04-28,2014-04-28T00:00:00Z,1398643200,469,565,449,506.29,84.42,41166.53
2014-04-29,2014-04-29T00:00:00Z,1398729600,506.29,590.79,446,473.77,67.42,32966.32
2014-04-30,2014-04-30T00:00:00Z,1398816000,473.77,1389.34,454.39,469.7,144.33,68670.39
2014-05-01,2014-05-01T00:00:00Z,1398902400,469.7,554.31,455,517.52,175.29,83896.8
2014-05-02,2014-05-02T00:00:00Z,1398988800,517.52,573.3,446,510.8,137.04,66570.55
2014-05-03,2014-05-03T00:00:00Z,1399075200,510.8,550,451,503.21,33,15749.91
2014-05-04,2014-05-04T00:00:00Z,1399161600,494.28,502.16,494.28,502.16,0.5213,260.58
2014-05-05,2014-05-05T00:00:00Z,1399248000,517.7,535,433,500,91.22,45090.21
2014-05-06,2014-05-06T00:00:00Z,1399334400,500,550,417,498.64,96.82,45122.83
2014-05-07,2014-05-07T00:00:00Z,1399420800,498.64,509.3,437.67,509.3,144.15,66143.03
2014-05-08,2014-05-08T00:00:00Z,1399507200,509.3,518.57,452,497.18,109.17,52072.48
2014-05-09,2014-05-09T00:00:00Z,1399593600,497.18,515.86,452.62,514.39,135.03,64604.48
2014-05-10,2014-05-10T00:00:00Z,1399680000,514.39,516.26,464,516.26,50.71,24810.22
2014-05-11,2014-05-11T00:00:00Z,1399766400,516.26,530,456,456,55.1,26953.82
2014-05-12,2014-05-12T00:00:00Z,1399852800,456,518,445,462,120.52,57093
2014-05-13,2014-05-13T00:00:00Z,1399939200,462,560.9,448.93,500,145.92,69668.32
2014-05-14,2014-05-14T00:00:00Z,1400025600,500,517,448.26,505.03,166.27,78398.8
2014-05-15,2014-05-15T00:00:00Z,1400112000,505.03,530,455,509.88,171.75,81883.02
2014-05-16,2014-05-16T00:00:00Z,1400198400,509.88,513.25,440,500,121.3,58349.73
2014-05-17,2014-05-17T00:00:00Z,1400284800,500,527,462,510.9,45.99,22688.75
2014-05-18,2014-05-18T00:00:00Z,1400371200,510.9,510.9,510.9,510.9,0,0
2014-05-19,2014-05-19T00:00:00Z,1400457600,510.9,510.9,500,507.5,2.99,1510
2014-05-20,2014-05-20T00:00:00Z,1400544000,507.5,535.27,445,495,198.27,97547.56
2014-05-21,2014-05-21T00:00:00Z,1400630400,495,589.1,479.37,539.22,195.79,104620.61
2014-05-22,2014-05-22T00:00:00Z,1400716800,539.22,712.76,478.19,569.97,167.8,88684.24
2014-05-23,2014-05-23T00:00:00Z,1400803200,569.97,614.76,538.13,571.18,101.34,59374.95
2014-05-24,2014-05-24T00:00:00Z,1400889600,571.18,625.02,548,568.33,33.88,20326.55
2014-05-25,2014-05-25T00:00:00Z,1400976000,568.33,735,568.33,648.66,31.34,19485.19
2014-05-26,2014-05-26T00:00:00Z,1401062400,648.66,738.32,586.46,599.88,145.93,93233.95
2014-05-27,2014-05-27T00:00:00Z,1401148800,599.88,764.16,548.23,664.7,88.16,58090.72
2014-05-28,2014-05-28T00:00:00Z,1401235200,664.7,760.88,584.94,651.26,107.56,70006.58
2014-05-29,2014-05-29T00:00:00Z,1401321600,651.26,689,579.41,656,145.15,92239.3
2014-05-30,2014-05-30T00:00:00Z,1401408000,656,696.64,581.36,696.64,159.63,100600.76
2014-05-31,2014-05-31T00:00:00Z,1401494400,696.64,715.56,630,642,27.01,18108.22
2014-06-01,2014-06-01T00:00:00Z,1401580800,642,752.71,642,752.71,24.21,16956.59
2014-06-02,2014-06-02T00:00:00Z,1401667200,752.71,1151.65,647.87,686.7,128.37,91140
2014-06-03,2014-06-03T00:00:00Z,1401753600,686.7,822.89,664,771.86,118.61,88993.7
2014-06-04,2014-06-04T00:00:00Z,1401840000,771.86,829.9,653,737.87,97.58,71583
2014-06-05,2014-06-05T00:00:00Z,1401926400,737.87,808.91,660.72,674,140.98,97948.69
2014-06-06,2014-06-06T00:00:00Z,1402012800,674,816.61,665.86,739.68,186.1,132215.16
2014-06-07,2014-06-07T00:00:00Z,1402099200,739.68,743.72,690,738.65,14.19,10198.95
2014-06-08,2014-06-08T00:00:00Z,1402185600,738.65,819.89,683.83,750,13.91,10275.9
2014-06-09,2014-06-09T00:00:00Z,1402272000,750,836.15,681,735,26.13,19175.3
2014-06-10,2014-06-10T00:00:00Z,1402358400,735,791.53,657.96,689,97.35,69460.4
2014-06-11,2014-06-11T00:00:00Z,1402444800,689,814.91,640.1,725,98.37,70384.06
2014-06-12,2014-06-12T00:00:00Z,1402531200,725,800.76,633.44,633.44,82.32,57958.37
2014-06-13,2014-06-13T00:00:00Z,1402617600,633.44,791.24,595,719,139.53,90777.96
2014-06-14,2014-06-14T00:00:00Z,1402704000,719,761.7,594.21,672.49,44.49,29504.68
2014-06-15,2014-06-15T00:00:00Z,1402790400,672.49,748.65,565.82,671.71,19.3,12528.99
2014-06-16,2014-06-16T00:00:00Z,1402876800,671.71,745.78,601.32,625,187.58,122476.75
2014-06-17,2014-06-17T00:00:00Z,1402963200,625,729.68,600.4,729.68,64.7,42682.39
2014-06-18,2014-06-18T00:00:00Z,1403049600,729.68,787.02,620.53,719,94.83,65395.33
2014-06-19,2014-06-19T00:00:00Z,1403136000,719,788.74,614.45,703.31,93.31,63086.15
2014-06-20,2014-06-20T00:00:00Z,1403222400,703.31,773.01,599.24,631.55,99.12,63426.19
2014-06-21,2014-06-21T00:00:00Z,1403308800,631.55,684.43,583.02,627.13,21.12,13558.76
2014-06-22,2014-06-22T00:00:00Z,1403395200,627.13,704.04,627,690,10.95,7518.2
2014-06-23,2014-06-23T00:00:00Z,1403481600,690,765,558.78,692.53,117.31,76956.67
2014-06-24,2014-06-24T00:00:00Z,1403568000,692.53,767.68,596.24,652.56,79.79,52845.49
2014-06-25,2014-06-25T00:00:00Z,1403654400,652.56,894.64,574.18,607,114.31,73600.71
2014-06-26,2014-06-26T00:00:00Z,1403740800,607,671.3,571.06,640.11,75.71,47329.73
2014-06-27,2014-06-27T00:00:00Z,1403827200,640.11,759.99,579.73,660,128.2,81019.52
2014-06-28,2014-06-28T00:00:00Z,1403913600,660,759.99,610,631.27,27.68,17714.38
2014-06-29,2014-06-29T00:00:00Z,1404000000,631.27,675.49,601.88,665,11.99,7805.93
2014-06-30,2014-06-30T00:00:00Z,1404086400,665,722.95,602.94,722.95,76.64,49275.76
2014-07-01,2014-07-01T00:00:00Z,1404172800,722.95,733.04,586.62,719.93,106.36,72411.36
2014-07-02,2014-07-02T00:00:00Z,1404259200,719.93,733.86,634.17,717.95,107.08,72369.77
2014-07-03,2014-07-03T00:00:00Z,1404345600,717.95,823,642.75,726.87,82.78,56309.86
2014-07-04,2014-07-04T00:00:00Z,1404432000,726.87,730.36,633.45,669.5,70.27,48150.07
2014-07-05,2014-07-05T00:00:00Z,1404518400,669.5,806,646,646,35.89,25046.76
2014-07-06,2014-07-06T00:00:00Z,1404604800,646,1105.52,645.72,661.2,17.92,13504.37
2014-07-07,2014-07-07T00:00:00Z,1404691200,661.2,723.22,616.73,697.12,127.22,87011.2
2014-07-08,2014-07-08T00:00:00Z,1404777600,697.12,805.1,615.3,704.56,75.28,51345.15
2014-07-09,2014-07-09T00:00:00Z,1404864000,704.56,715.72,612.64,639.21,109.6,72900.79
2014-07-10,2014-07-10T00:00:00Z,1404950400,639.21,799.11,628,684.77,66.39,44235.67
2014-07-11,2014-07-11T00:00:00Z,1405036800,684.77,876.9,603.91,652.78,147.08,94877.62
2014-07-12,2014-07-12T00:00:00Z,1405123200,652.78,709.8,631.9,700.39,8.74,5901.84
2014-07-13,2014-07-13T00:00:00Z,1405209600,700.39,808.47,639,692.14,10.36,6963.9
2014-07-14,2014-07-14T00:00:00Z,1405296000,692.14,703.64,638,685,93.78,63886.27
2014-07-15,2014-07-15T00:00:00Z,1405382400,685,802,607.71,695,128.93,85742.3
2014-07-16,2014-07-16T00:00:00Z,1405468800,695,706,605.22,659.22,113.37,76164.52
2014-07-17,2014-07-17T00:00:00Z,1405555200,659.22,718.21,622.92,689.78,135.35,90270.35
2014-07-18,2014-07-18T00:00:00Z,1405641600,689.78,707.44,630.71,696.72,96.2,63262.1
2014-07-19,2014-07-19T00:00:00Z,1405728000,696.72,719.99,628.96,646,22.84,15637.07
2014-07-20,2014-07-20T00:00:00Z,1405814400,646,712.88,605.22,614.12,29.48,19638.21
2014-07-21,2014-07-21T00:00:00Z,1405900800,698.35,723.16,629.84,705.18,222.86,146803.55
2014-07-22,2014-07-22T00:00:00Z,1405987200,705.18,801.3,609.58,695.98,118.3,79497.17
2014-07-23,2014-07-23T00:00:00Z,1406073600,695.98,798.08,604.45,604.45,96.55,64801.07
2014-07-24,2014-07-24T00:00:00Z,1406160000,697.16,711.11,623.01,672.04,65.07,43306.23
2014-07-25,2014-07-25T00:00:00Z,1406246400,672.04,710.23,609.86,685.75,89.61,58014.94
2014-07-26,2014-07-26T00:00:00Z,1406332800,685.75,706.05,609.66,683.31,31.38,20607.41
2014-07-27,2014-07-27T00:00:00Z,1406419200,683.31,683.37,600.84,600.84,29.35,18488.73
2014-07-28,2014-07-28T00:00:00Z,1406505600,600.84,769.91,581.87,667.45,120.51,76940.78
2014-07-29,2014-07-29T00:00:00Z,1406592000,667.45,682.34,584.8,659.84,87.68,55871.88
2014-07-30,2014-07-30T00:00:00Z,1406678400,659.84,786,573.5,654.12,70.43,45126.79
2014-07-31,2014-07-31T00:00:00Z,1406764800,654.12,770.26,575.98,674.48,67.27,42978.85
2014-08-01,2014-08-01T00:00:00Z,1406851200,674.48,764.53,580.38,682.98,82.29,53033.74
2014-08-02,2014-08-02T00:00:00Z,1406937600,682.98,812.74,625,670.26,13.69,9055.71
2014-08-03,2014-08-03T00:00:00Z,1407024000,670.26,682.13,597.19,665.93,22.59,15075.37
2014-08-04,2014-08-04T00:00:00Z,1407110400,665.93,680.83,620.93,632.73,100.75,65732.81
2014-08-05,2014-08-05T00:00:00Z,1407196800,632.73,683.59,592.61,667.24,117.61,75743.24
2014-08-06,2014-08-06T00:00:00Z,1407283200,667.24,800.85,577.64,591.45,135.07,85621.74
2014-08-07,2014-08-07T00:00:00Z,1407369600,591.45,918.71,584.62,654.91,112.88,71430.25
2014-08-08,2014-08-08T00:00:00Z,1407456000,654.91,814.07,605.98,623.93,103.88,67392.05
2014-08-09,2014-08-09T00:00:00Z,1407542400,623.93,685.64,583.66,670.08,29.35,18995.76
2014-08-10,2014-08-10T00:00:00Z,1407628800,670.08,687.76,622.99,687.76,21.16,14040.76
2014-08-11,2014-08-11T00:00:00Z,1407715200,687.76,878.27,538.6,661.38,107.78,70103.61
2014-08-12,2014-08-12T00:00:00Z,1407801600,661.38,871.23,577.49,610.53,194.31,123421.99
2014-08-13,2014-08-13T00:00:00Z,1407888000,610.53,671.77,554.04,623.32,132.61,83342.77
2014-08-14,2014-08-14T00:00:00Z,1407974400,623.32,920.47,523.43,562,77.48,46700.36
2014-08-15,2014-08-15T00:00:00Z,1408060800,562,746.59,519.21,600.06,77.94,45383.49
2014-08-16,2014-08-16T00:00:00Z,1408147200,600.06,748.78,529,591.22,32.86,18497.82
2014-08-17,2014-08-17T00:00:00Z,1408233600,591.22,610,523.63,584.97,36.62,21532.1
2014-08-18,2014-08-18T00:00:00Z,1408320000,584.97,744.05,483.44,572.08,166.17,95655.85
2014-08-19,2014-08-19T00:00:00Z,1408406400,572.08,757.58,480.61,552.33,227.77,121443.47
2014-08-20,2014-08-20T00:00:00Z,1408492800,552.33,598.09,500,561.61,165.52,87913.81
2014-08-21,2014-08-21T00:00:00Z,1408579200,561.61,616.27,498.54,559.12,213.88,120538.48
2014-08-22,2014-08-22T00:00:00Z,1408665600,559.12,616,509.55,526.94,124.17,70279.74
2014-08-23,2014-08-23T00:00:00Z,1408752000,526.94,798.3,520.49,526.58,20.98,11937.75
2014-08-24,2014-08-24T00:00:00Z,1408838400,526.58,644.33,514.13,543,20.62,11427.35
2014-08-25,2014-08-25T00:00:00Z,1408924800,543,581.6,514.66,560,293.76,161842.75
2014-08-26,2014-08-26T00:00:00Z,1409011200,560,588.53,500.48,549.3,193.67,107994.1
2014-08-27,2014-08-27T00:00:00Z,1409097600,549.3,621.5,543.5,583.09,156.46,89138.98
2014-08-28,2014-08-28T00:00:00Z,1409184000,583.09,616.74,519.58,565,154.29,86941.11
2014-08-29,2014-08-29T00:00:00Z,1409270400,565,730.62,499.25,541.99,171.03,95702.81
2014-08-30,2014-08-30T00:00:00Z,1409356800,541.99,580,534,534.14,37.37,21234.52
2014-08-31,2014-08-31T00:00:00Z,1409443200,534.14,605.29,510.53,510.53,26.55,14569.83
2014-09-01,2014-09-01T00:00:00Z,1409529600,510.53,591.72,501,568.7,167.19,89242.96
2014-09-02,2014-09-02T00:00:00Z,1409616000,568.7,767.93,493,766.09,177.14,94910.78
2014-09-03,2014-09-03T00:00:00Z,1409702400,766.09,766.09,469.26,482.91,219.1,114748.35
2014-09-04,2014-09-04T00:00:00Z,1409788800,482.91,589.34,466.67,497.73,166.94,86008.73
2014-09-05,2014-09-05T00:00:00Z,1409875200,497.73,730.57,496.33,532.96,96.15,51241
2014-09-06,2014-09-06T00:00:00Z,1409961600,532.96,563.38,497,533.96,35.65,18717.84
2014-09-07,2014-09-07T00:00:00Z,1410048000,533.96,771.6,486.3,537.92,29.97,15818.77
2014-09-08,2014-09-08T00:00:00Z,1410134400,514.83,756.88,466.25,466.25,156.37,82441.25
2014-09-09,2014-09-09T00:00:00Z,1410220800,553.76,605.09,410.99,544.07,160.82,83681.71
2014-09-10,2014-09-10T00:00:00Z,1410307200,544.07,751.88,492,538.69,223.42,118066.53
2014-09-11,2014-09-11T00:00:00Z,1410393600,538.69,560.54,491,521.03,77.89,40525.4
2014-09-12,2014-09-12T00:00:00Z,1410480000,521.03,574.71,480.13,550.96,76.59,40073
2014-09-13,2014-09-13T00:00:00Z,1410566400,550.96,624.69,511,525.08,40.43,21672.77
2014-09-14,2014-09-14T00:00:00Z,1410652800,525.08,562.43,479.55,562.43,45.63,24675.63
2014-09-15,2014-09-15T00:00:00Z,1410739200,562.43,605.51,498.89,591.72,106.87,57573.12
2014-09-16,2014-09-16T00:00:00Z,1410825600,591.72,758.46,468.94,549.95,243.75,129095.24
2014-09-17,2014-09-17T00:00:00Z,1410912000,549.95,570.61,482.99,539.76,206.84,107399.84
2014-09-18,2014-09-18T00:00:00Z,1410998400,539.76,740.27,459.01,520.74,139.34,70600.05
2014-09-19,2014-09-19T00:00:00Z,1411084800,520.74,768.05,420,768.05,169.84,80284.28
2014-09-20,2014-09-20T00:00:00Z,1411171200,768.05,768.05,421.59,489.99,56.01,26022.2
2014-09-21,2014-09-21T00:00:00Z,1411257600,489.99,490,417,424.44,102.59,45276.5
2014-09-22,2014-09-22T00:00:00Z,1411344000,424.44,769.23,424.44,429.81,329.46,152254.91
2014-09-23,2014-09-23T00:00:00Z,1411430400,429.81,535.84,425.01,480,235.94,111202.55
2014-09-24,2014-09-24T00:00:00Z,1411516800,480,555.04,443.3,521.44,173.32,87693.67
2014-09-25,2014-09-25T00:00:00Z,1411603200,521.44,737.2,442,479.2,235.23,112886.92
2014-09-26,2014-09-26T00:00:00Z,1411689600,479.2,585.14,438,484.97,124.12,58813.2
2014-09-27,2014-09-27T00:00:00Z,1411776000,484.97,768.05,439.59,448.79,75.97,36181.38
2014-09-28,2014-09-28T00:00:00Z,1411862400,448.79,508.72,411.66,460.15,52.57,24352.68
2014-09-29,2014-09-29T00:00:00Z,1411948800,460.15,560.38,397.71,445.56,294.56,130787.61
2014-09-30,2014-09-30T00:00:00Z,1412035200,445.56,769.23,406.97,467.61,259.07,116386.5
2014-10-01,2014-10-01T00:00:00Z,1412121600,467.61,769.23,397.71,403.37,263.21,118179.73
2014-10-02,2014-10-02T00:00:00Z,1412208000,480.85,490.2,414.4,433.79,159.29,70450.19
2014-10-03,2014-10-03T00:00:00Z,1412294400,433.79,552.85,390.9,424.34,172.53,75475.6
2014-10-04,2014-10-04T00:00:00Z,1412380800,443.46,480,383.14,423.38,49.88,21199.1
2014-10-05,2014-10-05T00:00:00Z,1412467200,423.38,495.05,353.36,353.36,50.96,20021.02
2014-10-06,2014-10-06T00:00:00Z,1412553600,353.36,641.67,326,447.02,155.14,58555.55
2014-10-07,2014-10-07T00:00:00Z,1412640000,447.02,546.6,343.81,362.55,226.42,93736.62
2014-10-08,2014-10-08T00:00:00Z,1412726400,362.55,658.06,353.31,440.05,278.28,114864.77
2014-10-09,2014-10-09T00:00:00Z,1412812800,440.05,522.3,364.27,431.97,195.65,82823.2
2014-10-10,2014-10-10T00:00:00Z,1412899200,431.97,530.5,377,460.06,119.45,51798.38
2014-10-11,2014-10-11T00:00:00Z,1412985600,460.06,510.2,399.65,461.18,21.6,9594.61
2014-10-12,2014-10-12T00:00:00Z,1413072000,461.18,677.18,396,481.64,52.46,22655.54
2014-10-13,2014-10-13T00:00:00Z,1413158400,481.64,677.13,405.02,478.5,157.77,73039.06
2014-10-14,2014-10-14T00:00:00Z,1413244800,478.5,720.46,415.38,500,277.39,137646.33
2014-10-15,2014-10-15T00:00:00Z,1413331200,500,558.66,432,469.99,394.99,187184.05
2014-10-16,2014-10-16T00:00:00Z,1413417600,469.99,547.05,420,423,242.62,114761.75
2014-10-17,2014-10-17T00:00:00Z,1413504000,423,535.06,402.91,535.06,211.48,96102.8
2014-10-18,2014-10-18T00:00:00Z,1413590400,535.06,754.15,433,433,47.63,23445.23
2014-10-19,2014-10-19T00:00:00Z,1413676800,433,540.54,430.02,485.55,51.66,24528.48
2014-10-20,2014-10-20T00:00:00Z,1413763200,485.55,537.54,411.63,477.96,244.5,116799.96
2014-10-21,2014-10-21T00:00:00Z,1413849600,477.96,539.99,421.68,478.19,198.15,91926.76
2014-10-22,2014-10-22T00:00:00Z,1413936000,478.19,757.58,419.36,464.93,144.3,68935.27
2014-10-23,2014-10-23T00:00:00Z,1414022400,464.93,641.94,408.94,535.01,129.46,60665.27
2014-10-24,2014-10-24T00:00:00Z,1414108800,535.01,535.17,385.6,465.15,129.85,55256.42
2014-10-25,2014-10-25T00:00:00Z,1414195200,465.15,515.02,401,450,57.72,25085.03
2014-10-26,2014-10-26T00:00:00Z,1414281600,450,520.02,394.72,449.98,60.87,26934.8
2014-10-27,2014-10-27T00:00:00Z,1414368000,449.98,599.52,397.54,460,181.35,82106.3
2014-10-28,2014-10-28T00:00:00Z,1414454400,460.01,669.38,386.99,457.99,211.09,93558.49
2014-10-29,2014-10-29T00:00:00Z,1414540800,457.99,662.1,381.73,438,174.46,76057.36
2014-10-30,2014-10-30T00:00:00Z,1414627200,438,666.5,384,500,219.43,91138.03
2014-10-31,2014-10-31T00:00:00Z,1414713600,500,660.07,369.91,445.63,177.33,74161.02
2014-11-01,2014-11-01T00:00:00Z,1414800000,445.63,445.63,375,429.97,18.3,7673.28
2014-11-02,2014-11-02T00:00:00Z,1414886400,429.97,487.8,351.82,419.9,30.57,12620.13
2014-11-03,2014-11-03T00:00:00Z,1414972800,419.9,500,354.01,429.82,156.07,66490.48
2014-11-04,2014-11-04T00:00:00Z,1415059200,429.82,576.92,363.44,417.01,242.27,99961.78
2014-11-05,2014-11-05T00:00:00Z,1415145600,417.01,650.72,359.25,430,308.35,129895.32
2014-11-06,2014-11-06T00:00:00Z,1415232000,430,590.55,374,438.79,205.77,86366.52
2014-11-07,2014-11-07T00:00:00Z,1415318400,438.79,480.08,378.52,445.01,238.48,97479.46
2014-11-08,2014-11-08T00:00:00Z,1415404800,445.01,601.03,376.93,439.88,43.02,18706.91
2014-11-09,2014-11-09T00:00:00Z,1415491200,439.88,599.32,378.87,440.98,39.51,17200.28
2014-11-10,2014-11-10T00:00:00Z,1415577600,440.98,624.36,308.77,450,287.86,126592.65
2014-11-11,2014-11-11T00:00:00Z,1415664000,450,683.95,404.99,479.45,200.49,89208.39
2014-11-12,2014-11-12T00:00:00Z,1415750400,479.45,579.84,402.01,579.84,198.32,90563.28
2014-11-13,2014-11-13T00:00:00Z,1415836800,579.84,629.8,458.18,517.72,130.31,67517.95
2014-11-14,2014-11-14T00:00:00Z,1415923200,517.72,579.9,404.73,493.42,231.57,109724.32
2014-11-15,2014-11-15T00:00:00Z,1416009600,493.42,553.51,412.96,553.51,43.64,20293.49
2014-11-16,2014-11-16T00:00:00Z,1416096000,553.51,553.51,427.42,463.96,44.24,20489.55
2014-11-17,2014-11-17T00:00:00Z,1416182400,463.96,711.88,420.64,462.11,215.45,103773.65
2014-11-18,2014-11-18T00:00:00Z,1416268800,462.11,692.48,418.45,468,258.62,119894.32
2014-11-19,2014-11-19T00:00:00Z,1416355200,468,529.77,411.65,481.39,218.19,100173.22
2014-11-20,2014-11-20T00:00:00Z,1416441600,481.39,520.04,396,430,56.94,25524.61
2014-11-21,2014-11-21T00:00:00Z,1416528000,430,667.65,385.42,401.91,243.64,100785.13
2014-11-22,2014-11-22T00:00:00Z,1416614400,401.91,500,393.87,461.54,21.51,9422.56
2014-11-23,2014-11-23T00:00:00Z,1416700800,461.54,673.36,388.04,448.09,55.72,24481.8
2014-11-24,2014-11-24T00:00:00Z,1416787200,448.09,510.2,406.08,456.03,192.39,86174.33
2014-11-25,2014-11-25T00:00:00Z,1416873600,456.03,548.4,407.07,520,220.12,102564.89
2014-11-26,2014-11-26T00:00:00Z,1416960000,520,520.01,409,462.99,217.03,100996.1
2014-11-27,2014-11-27T00:00:00Z,1417046400,462.99,516.8,414.2,451.54,194.36,87829.76
2014-11-28,2014-11-28T00:00:00Z,1417132800,451.54,683.37,412.61,480.01,190.88,86816.8
2014-11-29,2014-11-29T00:00:00Z,1417219200,480.01,520.16,420,434.47,91.95,41327.6
2014-11-30,2014-11-30T00:00:00Z,1417305600,434.47,691.32,414.04,471.5,69.82,32688.6
2014-12-01,2014-12-01T00:00:00Z,1417392000,471.5,690.61,416.95,473.04,230.52,109045.86
2014-12-02,2014-12-02T00:00:00Z,1417478400,473.04,530.3,424.87,477.4,219.48,103797.06
2014-12-03,2014-12-03T00:00:00Z,1417564800,477.4,533.29,425.02,479.59,192.44,91462.29
2014-12-04,2014-12-04T00:00:00Z,1417651200,479.59,691.63,425.27,428.72,201.6,95540.69
2014-12-05,2014-12-05T00:00:00Z,1417737600,428.72,691.6,415.04,421.24,327.43,154368.59
2014-12-06,2014-12-06T00:00:00Z,1417824000,421.24,688.05,421.24,498.82,57.75,28387.35
2014-12-07,2014-12-07T00:00:00Z,1417910400,498.82,530.22,428.27,476,72.48,33774.92
2014-12-08,2014-12-08T00:00:00Z,1417996800,476,530.04,418.64,480.62,343.82,163491.64
2014-12-09,2014-12-09T00:00:00Z,1418083200,480.62,562.33,425,465.82,203.61,96691.57
2014-12-10,2014-12-10T00:00:00Z,1418169600,465.82,564.33,421.35,466.28,166.49,77594.54
2014-12-11,2014-12-11T00:00:00Z,1418256000,466.28,662.88,395.26,476.38,186.83,85491.32
2014-12-12,2014-12-12T00:00:00Z,1418342400,476.38,530,403.7,464.8,229.33,101343.8
2014-12-13,2014-12-13T00:00:00Z,1418428800,464.8,672.65,409,498.75,28.61,13176.86
2014-12-14,2014-12-14T00:00:00Z,1418515200,498.75,520,390.93,419.55,54.59,25036.08
2014-12-15,2014-12-15T00:00:00Z,1418601600,419.55,576,410,471.97,240.76,112746.63
2014-12-16,2014-12-16T00:00:00Z,1418688000,471.97,664.45,393,447,314.49,142611.67
2014-12-17,2014-12-17T00:00:00Z,1418774400,447,653.24,394.01,435.69,318.21,144910.88
2014-12-18,2014-12-18T00:00:00Z,1418860800,435.69,500,365.21,420.67,283.62,118458.15
2014-12-19,2014-12-19T00:00:00Z,1418947200,420.67,490.2,361.7,429.5,283.53,116713.28
2014-12-20,2014-12-20T00:00:00Z,1419033600,429.5,480.08,371.57,431.97,82.87,32998.05
2014-12-21,2014-12-21T00:00:00Z,1419120000,431.97,500,375.33,434.97,67.44,27876.85
2014-12-22,2014-12-22T00:00:00Z,1419206400,434.97,637.84,374.2,448.79,347.13,150752.38
2014-12-23,2014-12-23T00:00:00Z,1419292800,448.79,500,385.61,457.88,340.04,146433.34
2014-12-24,2014-12-24T00:00:00Z,1419379200,457.88,500,387,450.1,378.79,163164.28
2014-12-25,2014-12-25T00:00:00Z,1419465600,450.1,472.4,364.96,432.15,7.97,3473.2
2014-12-26,2014-12-26T00:00:00Z,1419552000,432.15,480.08,365.99,440.14,32.36,13800.59
2014-12-27,2014-12-27T00:00:00Z,1419638400,440.14,480.11,372,425,81.52,36106.31
2014-12-28,2014-12-28T00:00:00Z,1419724800,425,480.03,385.95,443.46,65.65,28624.52
2014-12-29,2014-12-29T00:00:00Z,1419811200,443.46,480,371.73,424.45,256.79,111424.19
2014-12-30,2014-12-30T00:00:00Z,1419897600,424.45,496.46,373,414.94,190.08,80846.45
2014-12-31,2014-12-31T00:00:00Z,1419984000,414.94,629.99,363.26,430,215.69,90591.5
2015-01-01,2015-01-01T00:00:00Z,1420070400,430,480,360,420.63,65.22,26881.59
2015-01-02,2015-01-02T00:00:00Z,1420156800,420.63,631.31,387.67,391.17,178.43,74689.6
